forecast_horizon,step_index,forecast_timestamp,power_kw
2h,1,2021-06-29 21:15:00,0.0
2h,2,2021-06-29 21:30:00,0.0
2h,3,2021-06-29 21:45:00,0.0
2h,4,2021-06-29 22:00:00,0.0
2h,5,2021-06-29 22:15:00,0.0
2h,6,2021-06-29 22:30:00,0.0
2h,7,2021-06-29 22:45:00,0.0
2h,8,2021-06-29 23:00:00,0.0
4h,1,2021-06-29 21:15:00,0.0
4h,2,2021-06-29 21:30:00,0.0
4h,3,2021-06-29 21:45:00,0.0
4h,4,2021-06-29 22:00:00,0.0
4h,5,2021-06-29 22:15:00,0.0
4h,6,2021-06-29 22:30:00,0.0
4h,7,2021-06-29 22:45:00,0.0
4h,8,2021-06-29 23:00:00,0.0
4h,9,2021-06-29 23:15:00,0.0
4h,10,2021-06-29 23:30:00,0.0
4h,11,2021-06-29 23:45:00,0.0
4h,12,2021-06-30 00:00:00,33.5533
4h,13,2021-06-30 00:15:00,0.0
4h,14,2021-06-30 00:30:00,0.0
4h,15,2021-06-30 00:45:00,0.0
4h,16,2021-06-30 01:00:00,0.0
1d,1,2021-06-29 21:15:00,0.0
1d,2,2021-06-29 21:30:00,0.0
1d,3,2021-06-29 21:45:00,0.0
1d,4,2021-06-29 22:00:00,0.0
1d,5,2021-06-29 22:15:00,0.0
1d,6,2021-06-29 22:30:00,0.0
1d,7,2021-06-29 22:45:00,0.0
1d,8,2021-06-29 23:00:00,0.0
1d,9,2021-06-29 23:15:00,0.0
1d,10,2021-06-29 23:30:00,0.0
1d,11,2021-06-29 23:45:00,0.0
1d,12,2021-06-30 00:00:00,33.5533
1d,13,2021-06-30 00:15:00,0.0
1d,14,2021-06-30 00:30:00,0.0
1d,15,2021-06-30 00:45:00,0.0
1d,16,2021-06-30 01:00:00,0.0
1d,17,2021-06-30 01:15:00,0.0
1d,18,2021-06-30 01:30:00,0.0
1d,19,2021-06-30 01:45:00,0.0
1d,20,2021-06-30 02:00:00,0.0
1d,21,2021-06-30 02:15:00,0.0
1d,22,2021-06-30 02:30:00,0.0
1d,23,2021-06-30 02:45:00,0.0
1d,24,2021-06-30 03:00:00,0.0
1d,25,2021-06-30 03:15:00,0.0
1d,26,2021-06-30 03:30:00,41.085
1d,27,2021-06-30 03:45:00,43.1093
1d,28,2021-06-30 04:00:00,43.4447
1d,29,2021-06-30 04:15:00,35.55
1d,30,2021-06-30 04:30:00,0.0
1d,31,2021-06-30 04:45:00,27.695
1d,32,2021-06-30 05:00:00,41.82
1d,33,2021-06-30 05:15:00,0.0
1d,34,2021-06-30 05:30:00,0.0
1d,35,2021-06-30 05:45:00,0.0
1d,36,2021-06-30 06:00:00,0.0
1d,37,2021-06-30 06:15:00,0.0
1d,38,2021-06-30 06:30:00,0.0
1d,39,2021-06-30 06:45:00,0.0
1d,40,2021-06-30 07:00:00,0.0
1d,41,2021-06-30 07:15:00,0.0
1d,42,2021-06-30 07:30:00,0.0
1d,43,2021-06-30 07:45:00,0.0
1d,44,2021-06-30 08:00:00,50.53
1d,45,2021-06-30 08:15:00,0.0
1d,46,2021-06-30 08:30:00,0.0
1d,47,2021-06-30 08:45:00,0.0
1d,48,2021-06-30 09:00:00,0.0
1d,49,2021-06-30 09:15:00,0.0
1d,50,2021-06-30 09:30:00,0.0
1d,51,2021-06-30 09:45:00,0.0
1d,52,2021-06-30 10:00:00,0.0
1d,53,2021-06-30 10:15:00,0.0
1d,54,2021-06-30 10:30:00,0.0
1d,55,2021-06-30 10:45:00,0.0
1d,56,2021-06-30 11:00:00,63.2367
1d,57,2021-06-30 11:15:00,64.3487
1d,58,2021-06-30 11:30:00,98.0956
1d,59,2021-06-30 11:45:00,35.9767
1d,60,2021-06-30 12:00:00,37.3547
1d,61,2021-06-30 12:15:00,68.7583
1d,62,2021-06-30 12:30:00,31.3773
1d,63,2021-06-30 12:45:00,9.768
1d,64,2021-06-30 13:00:00,4.7046
1d,65,2021-06-30 13:15:00,46.225
1d,66,2021-06-30 13:30:00,65.4887
1d,67,2021-06-30 13:45:00,63.9905
1d,68,2021-06-30 14:00:00,0.0
1d,69,2021-06-30 14:15:00,0.0
1d,70,2021-06-30 14:30:00,0.0
1d,71,2021-06-30 14:45:00,0.0
1d,72,2021-06-30 15:00:00,0.0
1d,73,2021-06-30 15:15:00,0.0
1d,74,2021-06-30 15:30:00,40.54
1d,75,2021-06-30 15:45:00,40.782
1d,76,2021-06-30 16:00:00,76.3728
1d,77,2021-06-30 16:15:00,101.165
1d,78,2021-06-30 16:30:00,0.0
1d,79,2021-06-30 16:45:00,20.09
1d,80,2021-06-30 17:00:00,87.946
1d,81,2021-06-30 17:15:00,40.4533
1d,82,2021-06-30 17:30:00,15.5533
1d,83,2021-06-30 17:45:00,91.8063
1d,84,2021-06-30 18:00:00,25.4627
1d,85,2021-06-30 18:15:00,40.5533
1d,86,2021-06-30 18:30:00,40.7607
1d,87,2021-06-30 18:45:00,32.6346
1d,88,2021-06-30 19:00:00,0.0
1d,89,2021-06-30 19:15:00,73.0454
1d,90,2021-06-30 19:30:00,69.7888
1d,91,2021-06-30 19:45:00,17.2907
1d,92,2021-06-30 20:00:00,68.1647
1d,93,2021-06-30 20:15:00,73.4213
1d,94,2021-06-30 20:30:00,40.13
1d,95,2021-06-30 20:45:00,27.3343
1d,96,2021-06-30 21:00:00,6.23
4d,1,2021-06-29 21:15:00,0.0
4d,2,2021-06-29 21:30:00,0.0
4d,3,2021-06-29 21:45:00,0.0
4d,4,2021-06-29 22:00:00,0.0
4d,5,2021-06-29 22:15:00,0.0
4d,6,2021-06-29 22:30:00,0.0
4d,7,2021-06-29 22:45:00,0.0
4d,8,2021-06-29 23:00:00,0.0
4d,9,2021-06-29 23:15:00,0.0
4d,10,2021-06-29 23:30:00,0.0
4d,11,2021-06-29 23:45:00,0.0
4d,12,2021-06-30 00:00:00,33.5533
4d,13,2021-06-30 00:15:00,0.0
4d,14,2021-06-30 00:30:00,0.0
4d,15,2021-06-30 00:45:00,0.0
4d,16,2021-06-30 01:00:00,0.0
4d,17,2021-06-30 01:15:00,0.0
4d,18,2021-06-30 01:30:00,0.0
4d,19,2021-06-30 01:45:00,0.0
4d,20,2021-06-30 02:00:00,0.0
4d,21,2021-06-30 02:15:00,0.0
4d,22,2021-06-30 02:30:00,0.0
4d,23,2021-06-30 02:45:00,0.0
4d,24,2021-06-30 03:00:00,0.0
4d,25,2021-06-30 03:15:00,0.0
4d,26,2021-06-30 03:30:00,41.085
4d,27,2021-06-30 03:45:00,43.1093
4d,28,2021-06-30 04:00:00,43.4447
4d,29,2021-06-30 04:15:00,35.55
4d,30,2021-06-30 04:30:00,0.0
4d,31,2021-06-30 04:45:00,27.695
4d,32,2021-06-30 05:00:00,41.82
4d,33,2021-06-30 05:15:00,0.0
4d,34,2021-06-30 05:30:00,0.0
4d,35,2021-06-30 05:45:00,0.0
4d,36,2021-06-30 06:00:00,0.0
4d,37,2021-06-30 06:15:00,0.0
4d,38,2021-06-30 06:30:00,0.0
4d,39,2021-06-30 06:45:00,0.0
4d,40,2021-06-30 07:00:00,0.0
4d,41,2021-06-30 07:15:00,0.0
4d,42,2021-06-30 07:30:00,0.0
4d,43,2021-06-30 07:45:00,0.0
4d,44,2021-06-30 08:00:00,50.53
4d,45,2021-06-30 08:15:00,0.0
4d,46,2021-06-30 08:30:00,0.0
4d,47,2021-06-30 08:45:00,0.0
4d,48,2021-06-30 09:00:00,0.0
4d,49,2021-06-30 09:15:00,0.0
4d,50,2021-06-30 09:30:00,0.0
4d,51,2021-06-30 09:45:00,0.0
4d,52,2021-06-30 10:00:00,0.0
4d,53,2021-06-30 10:15:00,0.0
4d,54,2021-06-30 10:30:00,0.0
