forecast_horizon,step_index,forecast_timestamp,power_kw
2h,1,2023-08-23 00:00:00,0.0
2h,2,2023-08-23 00:15:00,0.0
2h,3,2023-08-23 00:30:00,0.0
2h,4,2023-08-23 00:45:00,0.0
2h,5,2023-08-23 01:00:00,0.0
2h,6,2023-08-23 01:15:00,0.0
2h,7,2023-08-23 01:30:00,0.0
2h,8,2023-08-23 01:45:00,58.5475
4h,1,2023-08-23 00:00:00,0.0
4h,2,2023-08-23 00:15:00,0.0
4h,3,2023-08-23 00:30:00,0.0
4h,4,2023-08-23 00:45:00,0.0
4h,5,2023-08-23 01:00:00,0.0
4h,6,2023-08-23 01:15:00,0.0
4h,7,2023-08-23 01:30:00,0.0
4h,8,2023-08-23 01:45:00,58.5475
4h,9,2023-08-23 02:00:00,98.831
4h,10,2023-08-23 02:15:00,101.2467
4h,11,2023-08-23 02:30:00,121.85
4h,12,2023-08-23 02:45:00,122.6133
4h,13,2023-08-23 03:00:00,82.0017
4h,14,2023-08-23 03:15:00,55.1972
4h,15,2023-08-23 03:30:00,24.532
4h,16,2023-08-23 03:45:00,47.4047
1d,1,2023-08-23 00:00:00,0.0
1d,2,2023-08-23 00:15:00,0.0
1d,3,2023-08-23 00:30:00,0.0
1d,4,2023-08-23 00:45:00,0.0
1d,5,2023-08-23 01:00:00,0.0
1d,6,2023-08-23 01:15:00,0.0
1d,7,2023-08-23 01:30:00,0.0
1d,8,2023-08-23 01:45:00,58.5475
1d,9,2023-08-23 02:00:00,98.831
1d,10,2023-08-23 02:15:00,101.2467
1d,11,2023-08-23 02:30:00,121.85
1d,12,2023-08-23 02:45:00,122.6133
1d,13,2023-08-23 03:00:00,82.0017
1d,14,2023-08-23 03:15:00,55.1972
1d,15,2023-08-23 03:30:00,24.532
1d,16,2023-08-23 03:45:00,47.4047
1d,17,2023-08-23 04:00:00,84.8847
1d,18,2023-08-23 04:15:00,85.0113
1d,19,2023-08-23 04:30:00,82.806
1d,20,2023-08-23 04:45:00,62.036
1d,21,2023-08-23 05:00:00,73.999
1d,22,2023-08-23 05:15:00,73.1513
1d,23,2023-08-23 05:30:00,88.7831
1d,24,2023-08-23 05:45:00,43.7773
1d,25,2023-08-23 06:00:00,43.914
1d,26,2023-08-23 06:15:00,44.218
1d,27,2023-08-23 06:30:00,44.422
1d,28,2023-08-23 06:45:00,74.6263
1d,29,2023-08-23 07:00:00,68.093
1d,30,2023-08-23 07:15:00,40.9367
1d,31,2023-08-23 07:30:00,50.8573
1d,32,2023-08-23 07:45:00,91.4021
1d,33,2023-08-23 08:00:00,96.0307
1d,34,2023-08-23 08:15:00,72.2753
1d,35,2023-08-23 08:30:00,95.8001
1d,36,2023-08-23 08:45:00,87.6167
1d,37,2023-08-23 09:00:00,102.4461
1d,38,2023-08-23 09:15:00,78.6663
1d,39,2023-08-23 09:30:00,66.796
1d,40,2023-08-23 09:45:00,80.8753
1d,41,2023-08-23 10:00:00,135.4979
1d,42,2023-08-23 10:15:00,117.9287
1d,43,2023-08-23 10:30:00,79.782
1d,44,2023-08-23 10:45:00,14.6355
1d,45,2023-08-23 11:00:00,0.0
1d,46,2023-08-23 11:15:00,0.0
1d,47,2023-08-23 11:30:00,0.0
1d,48,2023-08-23 11:45:00,0.0
1d,49,2023-08-23 12:00:00,66.1746
1d,50,2023-08-23 12:15:00,65.9497
1d,51,2023-08-23 12:30:00,87.0782
1d,52,2023-08-23 12:45:00,102.3154
1d,53,2023-08-23 13:00:00,31.1767
1d,54,2023-08-23 13:15:00,15.4408
1d,55,2023-08-23 13:30:00,17.9343
1d,56,2023-08-23 13:45:00,17.7187
1d,57,2023-08-23 14:00:00,17.4367
1d,58,2023-08-23 14:15:00,17.254
1d,59,2023-08-23 14:30:00,0.0
1d,60,2023-08-23 14:45:00,0.0
1d,61,2023-08-23 15:00:00,0.0
1d,62,2023-08-23 15:15:00,0.0
1d,63,2023-08-23 15:30:00,0.0
1d,64,2023-08-23 15:45:00,0.0
1d,65,2023-08-23 16:00:00,50.8245
1d,66,2023-08-23 16:15:00,56.3007
1d,67,2023-08-23 16:30:00,54.3486
1d,68,2023-08-23 16:45:00,0.0
1d,69,2023-08-23 17:00:00,42.5936
1d,70,2023-08-23 17:15:00,50.4073
1d,71,2023-08-23 17:30:00,96.3033
1d,72,2023-08-23 17:45:00,134.2111
1d,73,2023-08-23 18:00:00,74.7762
1d,74,2023-08-23 18:15:00,106.351
1d,75,2023-08-23 18:30:00,75.67
1d,76,2023-08-23 18:45:00,0.0
1d,77,2023-08-23 19:00:00,0.0
1d,78,2023-08-23 19:15:00,0.0
1d,79,2023-08-23 19:30:00,0.0
1d,80,2023-08-23 19:45:00,0.0
1d,81,2023-08-23 20:00:00,26.9229
1d,82,2023-08-23 20:15:00,97.7863
1d,83,2023-08-23 20:30:00,92.412
1d,84,2023-08-23 20:45:00,92.4976
