forecast_horizon,step_index,forecast_timestamp,power_kw
2h,1,2022-07-03 00:00:00,31.4793
2h,2,2022-07-03 00:15:00,59.5521
2h,3,2022-07-03 00:30:00,62.0067
2h,4,2022-07-03 00:45:00,62.0887
2h,5,2022-07-03 01:00:00,101.4581
2h,6,2022-07-03 01:15:00,88.598
2h,7,2022-07-03 01:30:00,36.0933
2h,8,2022-07-03 01:45:00,9.7333
4h,1,2022-07-03 00:00:00,31.4793
4h,2,2022-07-03 00:15:00,59.5521
4h,3,2022-07-03 00:30:00,62.0067
4h,4,2022-07-03 00:45:00,62.0887
4h,5,2022-07-03 01:00:00,101.4581
4h,6,2022-07-03 01:15:00,88.598
4h,7,2022-07-03 01:30:00,36.0933
4h,8,2022-07-03 01:45:00,9.7333
4h,9,2022-07-03 02:00:00,0.0
4h,10,2022-07-03 02:15:00,0.0
4h,11,2022-07-03 02:30:00,0.0
4h,12,2022-07-03 02:45:00,0.0
4h,13,2022-07-03 03:00:00,0.0
4h,14,2022-07-03 03:15:00,0.0
4h,15,2022-07-03 03:30:00,0.0
4h,16,2022-07-03 03:45:00,0.0
1d,1,2022-07-03 00:00:00,31.4793
1d,2,2022-07-03 00:15:00,59.5521
1d,3,2022-07-03 00:30:00,62.0067
1d,4,2022-07-03 00:45:00,62.0887
1d,5,2022-07-03 01:00:00,101.4581
1d,6,2022-07-03 01:15:00,88.598
1d,7,2022-07-03 01:30:00,36.0933
1d,8,2022-07-03 01:45:00,9.7333
1d,9,2022-07-03 02:00:00,0.0
1d,10,2022-07-03 02:15:00,0.0
1d,11,2022-07-03 02:30:00,0.0
1d,12,2022-07-03 02:45:00,0.0
1d,13,2022-07-03 03:00:00,0.0
1d,14,2022-07-03 03:15:00,0.0
1d,15,2022-07-03 03:30:00,0.0
1d,16,2022-07-03 03:45:00,0.0
1d,17,2022-07-03 04:00:00,73.0159
1d,18,2022-07-03 04:15:00,138.946
1d,19,2022-07-03 04:30:00,71.066
1d,20,2022-07-03 04:45:00,66.441
1d,21,2022-07-03 05:00:00,37.9379
1d,22,2022-07-03 05:15:00,41.1164
1d,23,2022-07-03 05:30:00,0.0
1d,24,2022-07-03 05:45:00,40.2758
1d,25,2022-07-03 06:00:00,84.7798
1d,26,2022-07-03 06:15:00,97.414
1d,27,2022-07-03 06:30:00,91.8847
1d,28,2022-07-03 06:45:00,90.922
1d,29,2022-07-03 07:00:00,79.9767
1d,30,2022-07-03 07:15:00,71.7527
1d,31,2022-07-03 07:30:00,27.1813
1d,32,2022-07-03 07:45:00,114.945
1d,33,2022-07-03 08:00:00,57.894
1d,34,2022-07-03 08:15:00,57.4867
1d,35,2022-07-03 08:30:00,26.181
1d,36,2022-07-03 08:45:00,65.107
1d,37,2022-07-03 09:00:00,133.2467
1d,38,2022-07-03 09:15:00,153.2447
1d,39,2022-07-03 09:30:00,119.516
1d,40,2022-07-03 09:45:00,102.0882
1d,41,2022-07-03 10:00:00,72.3553
1d,42,2022-07-03 10:15:00,35.3757
1d,43,2022-07-03 10:30:00,0.0
1d,44,2022-07-03 10:45:00,0.0
1d,45,2022-07-03 11:00:00,8.2413
1d,46,2022-07-03 11:15:00,9.0167
1d,47,2022-07-03 11:30:00,8.8547
1d,48,2022-07-03 11:45:00,6.2453
1d,49,2022-07-03 12:00:00,6.634
1d,50,2022-07-03 12:15:00,6.7253
1d,51,2022-07-03 12:30:00,3.7982
1d,52,2022-07-03 12:45:00,0.0
1d,53,2022-07-03 13:00:00,0.0
1d,54,2022-07-03 13:15:00,0.0
1d,55,2022-07-03 13:30:00,56.4042
1d,56,2022-07-03 13:45:00,37.7727
1d,57,2022-07-03 14:00:00,56.0198
1d,58,2022-07-03 14:15:00,25.5593
1d,59,2022-07-03 14:30:00,20.6282
1d,60,2022-07-03 14:45:00,69.9436
1d,61,2022-07-03 15:00:00,58.8474
1d,62,2022-07-03 15:15:00,28.6413
1d,63,2022-07-03 15:30:00,55.4186
1d,64,2022-07-03 15:45:00,40.8573
1d,65,2022-07-03 16:00:00,65.8733
1d,66,2022-07-03 16:15:00,41.4273
1d,67,2022-07-03 16:30:00,39.8847
1d,68,2022-07-03 16:45:00,16.225
1d,69,2022-07-03 17:00:00,40.7864
1d,70,2022-07-03 17:15:00,125.8285
1d,71,2022-07-03 17:30:00,113.2047
1d,72,2022-07-03 17:45:00,56.9798
1d,73,2022-07-03 18:00:00,40.4727
1d,74,2022-07-03 18:15:00,39.7633
1d,75,2022-07-03 18:30:00,65.7107
1d,76,2022-07-03 18:45:00,69.6167
1d,77,2022-07-03 19:00:00,70.6571
1d,78,2022-07-03 19:15:00,6.0845
