forecast_horizon,step_index,forecast_timestamp,power_kw
2h,1,2022-11-07 00:00:00,77.364
2h,2,2022-11-07 00:15:00,80.8013
2h,3,2022-11-07 00:30:00,81.1367
2h,4,2022-11-07 00:45:00,81.584
2h,5,2022-11-07 01:00:00,141.1585
2h,6,2022-11-07 01:15:00,113.2687
2h,7,2022-11-07 01:30:00,82.6532
2h,8,2022-11-07 01:45:00,107.2215
4h,1,2022-11-07 00:00:00,77.364
4h,2,2022-11-07 00:15:00,80.8013
4h,3,2022-11-07 00:30:00,81.1367
4h,4,2022-11-07 00:45:00,81.584
4h,5,2022-11-07 01:00:00,141.1585
4h,6,2022-11-07 01:15:00,113.2687
4h,7,2022-11-07 01:30:00,82.6532
4h,8,2022-11-07 01:45:00,107.2215
4h,9,2022-11-07 02:00:00,111.5027
4h,10,2022-11-07 02:15:00,105.6836
4h,11,2022-11-07 02:30:00,67.022
4h,12,2022-11-07 02:45:00,61.2447
4h,13,2022-11-07 03:00:00,22.2307
4h,14,2022-11-07 03:15:00,68.9708
4h,15,2022-11-07 03:30:00,69.1393
4h,16,2022-11-07 03:45:00,116.113
1d,1,2022-11-07 00:00:00,77.364
1d,2,2022-11-07 00:15:00,80.8013
1d,3,2022-11-07 00:30:00,81.1367
1d,4,2022-11-07 00:45:00,81.584
1d,5,2022-11-07 01:00:00,141.1585
1d,6,2022-11-07 01:15:00,113.2687
1d,7,2022-11-07 01:30:00,82.6532
1d,8,2022-11-07 01:45:00,107.2215
1d,9,2022-11-07 02:00:00,111.5027
1d,10,2022-11-07 02:15:00,105.6836
1d,11,2022-11-07 02:30:00,67.022
1d,12,2022-11-07 02:45:00,61.2447
1d,13,2022-11-07 03:00:00,22.2307
1d,14,2022-11-07 03:15:00,68.9708
1d,15,2022-11-07 03:30:00,69.1393
1d,16,2022-11-07 03:45:00,116.113
1d,17,2022-11-07 04:00:00,158.3529
1d,18,2022-11-07 04:15:00,122.9817
1d,19,2022-11-07 04:30:00,116.5597
1d,20,2022-11-07 04:45:00,96.5913
1d,21,2022-11-07 05:00:00,56.6493
1d,22,2022-11-07 05:15:00,67.0401
1d,23,2022-11-07 05:30:00,46.3393
1d,24,2022-11-07 05:45:00,35.916
1d,25,2022-11-07 06:00:00,18.4173
1d,26,2022-11-07 06:15:00,9.4573
1d,27,2022-11-07 06:30:00,9.5336
1d,28,2022-11-07 06:45:00,86.5717
1d,29,2022-11-07 07:00:00,111.1019
1d,30,2022-11-07 07:15:00,114.6526
1d,31,2022-11-07 07:30:00,96.9209
1d,32,2022-11-07 07:45:00,49.5193
1d,33,2022-11-07 08:00:00,8.63
1d,34,2022-11-07 08:15:00,39.806
1d,35,2022-11-07 08:30:00,25.902
1d,36,2022-11-07 08:45:00,2.9233
1d,37,2022-11-07 09:00:00,16.225
1d,38,2022-11-07 09:15:00,33.8433
1d,39,2022-11-07 09:30:00,28.1907
1d,40,2022-11-07 09:45:00,21.704
1d,41,2022-11-07 10:00:00,29.62
1d,42,2022-11-07 10:15:00,29.772
1d,43,2022-11-07 10:30:00,29.202
1d,44,2022-11-07 10:45:00,40.746
1d,45,2022-11-07 11:00:00,76.384
1d,46,2022-11-07 11:15:00,59.902
1d,47,2022-11-07 11:30:00,21.254
1d,48,2022-11-07 11:45:00,21.5913
1d,49,2022-11-07 12:00:00,48.1746
1d,50,2022-11-07 12:15:00,32.0247
1d,51,2022-11-07 12:30:00,30.1733
1d,52,2022-11-07 12:45:00,20.7107
1d,53,2022-11-07 13:00:00,53.4759
1d,54,2022-11-07 13:15:00,61.4307
1d,55,2022-11-07 13:30:00,122.7285
1d,56,2022-11-07 13:45:00,63.5653
1d,57,2022-11-07 14:00:00,22.695
1d,58,2022-11-07 14:15:00,29.48
1d,59,2022-11-07 14:30:00,29.65
1d,60,2022-11-07 14:45:00,0.0
1d,61,2022-11-07 15:00:00,0.0
1d,62,2022-11-07 15:15:00,0.0
1d,63,2022-11-07 15:30:00,0.0
1d,64,2022-11-07 15:45:00,76.527
1d,65,2022-11-07 16:00:00,144.0462
1d,66,2022-11-07 16:15:00,78.941
1d,67,2022-11-07 16:30:00,27.7233
1d,68,2022-11-07 16:45:00,20.3125
1d,69,2022-11-07 17:00:00,0.0
1d,70,2022-11-07 17:15:00,31.3267
1d,71,2022-11-07 17:30:00,47.6193
1d,72,2022-11-07 17:45:00,45.7327
1d,73,2022-11-07 18:00:00,32.662
1d,74,2022-11-07 18:15:00,16.1027
1d,75,2022-11-07 18:30:00,0.0
1d,76,2022-11-07 18:45:00,61.6142
1d,77,2022-11-07 19:00:00,86.0953
1d,78,2022-11-07 19:15:00,28.1967
1d,79,2022-11-07 19:30:00,14.7227
1d,80,2022-11-07 19:45:00,0.0
1d,81,2022-11-07 20:00:00,0.0
1d,82,2022-11-07 20:15:00,0.0
1d,83,2022-11-07 20:30:00,13.7633
1d,84,2022-11-07 20:45:00,0.0
1d,85,2022-11-07 21:00:00,0.0
1d,86,2022-11-07 21:15:00,37.4667
1d,87,2022-11-07 21:30:00,70.6727
1d,88,2022-11-07 21:45:00,73.6567
1d,89,2022-11-07 22:00:00,49.2147
1d,90,2022-11-07 22:15:00,9.42
1d,91,2022-11-07 22:30:00,0.0
1d,92,2022-11-07 22:45:00,0.0
1d,93,2022-11-07 23:00:00,0.0
1d,94,2022-11-07 23:15:00,0.0
1d,95,2022-11-07 23:30:00,0.0
1d,96,2022-11-07 23:45:00,0.0
4d,1,2022-11-07 00:00:00,77.364
4d,2,2022-11-07 00:15:00,80.8013
4d,3,2022-11-07 00:30:00,81.1367
4d,4,2022-11-07 00:45:00,81.584
4d,5,2022-11-07 01:00:00,141.1585
4d,6,2022-11-07 01:15:00,113.2687
4d,7,2022-11-07 01:30:00,82.6532
4d,8,2022-11-07 01:45:00,107.2215
4d,9,2022-11-07 02:00:00,111.5027
4d,10,2022-11-07 02:15:00,105.6836
4d,11,2022-11-07 02:30:00,67.022
4d,12,2022-11-07 02:45:00,61.2447
4d,13,2022-11-07 03:00:00,22.2307
4d,14,2022-11-07 03:15:00,68.9708
4d,15,2022-11-07 03:30:00,69.1393
4d,16,2022-11-07 03:45:00,116.113
4d,17,2022-11-07 04:00:00,158.3529
4d,18,2022-11-07 04:15:00,122.9817
4d,19,2022-11-07 04:30:00,116.5597
4d,20,2022-11-07 04:45:00,96.5913
4d,21,2022-11-07 05:00:00,56.6493
4d,22,2022-11-07 05:15:00,67.0401
4d,23,2022-11-07 05:30:00,46.3393
4d,24,2022-11-07 05:45:00,35.916
4d,25,2022-11-07 06:00:00,18.4173
4d,26,2022-11-07 06:15:00,9.4573
4d,27,2022-11-07 06:30:00,9.5336
4d,28,2022-11-07 06:45:00,86.5717
4d,29,2022-11-07 07:00:00,111.1019
4d,30,2022-11-07 07:15:00,114.6526
4d,31,2022-11-07 07:30:00,96.9209
4d,32,2022-11-07 07:45:00,49.5193
4d,33,2022-11-07 08:00:00,8.63
4d,34,2022-11-07 08:15:00,39.806
4d,35,2022-11-07 08:30:00,25.902
4d,36,2022-11-07 08:45:00,2.9233
4d,37,2022-11-07 09:00:00,16.225
4d,38,2022-11-07 09:15:00,33.8433
4d,39,2022-11-07 09:30:00,28.1907
4d,40,2022-11-07 09:45:00,21.704
4d,41,2022-11-07 10:00:00,29.62
4d,42,2022-11-07 10:15:00,29.772
4d,43,2022-11-07 10:30:00,29.202
4d,44,2022-11-07 10:45:00,40.746
4d,45,2022-11-07 11:00:00,76.384
4d,46,2022-11-07 11:15:00,59.902
4d,47,2022-11-07 11:30:00,21.254
4d,48,2022-11-07 11:45:00,21.5913
4d,49,2022-11-07 12:00:00,48.1746
4d,50,2022-11-07 12:15:00,32.0247
4d,51,2022-11-07 12:30:00,30.1733
4d,52,2022-11-07 12:45:00,20.7107
4d,53,2022-11-07 13:00:00,53.4759
4d,54,2022-11-07 13:15:00,61.4307
4d,55,2022-11-07 13:30:00,122.7285
4d,56,2022-11-07 13:45:00,63.5653
4d,57,2022-11-07 14:00:00,22.695
4d,58,2022-11-07 14:15:00,29.48
4d,59,2022-11-07 14:30:00,29.65
4d,60,2022-11-07 14:45:00,0.0
4d,61,2022-11-07 15:00:00,0.0
4d,62,2022-11-07 15:15:00,0.0
4d,63,2022-11-07 15:30:00,0.0
4d,64,2022-11-07 15:45:00,76.527
4d,65,2022-11-07 16:00:00,144.0462
4d,66,2022-11-07 16:15:00,78.941
4d,67,2022-11-07 16:30:00,27.7233
4d,68,2022-11-07 16:45:00,20.3125
4d,69,2022-11-07 17:00:00,0.0
4d,70,2022-11-07 17:15:00,31.3267
4d,71,2022-11-07 17:30:00,47.6193
4d,72,2022-11-07 17:45:00,45.7327
4d,73,2022-11-07 18:00:00,32.662
4d,74,2022-11-07 18:15:00,16.1027
4d,75,2022-11-07 18:30:00,0.0
4d,76,2022-11-07 18:45:00,61.6142
4d,77,2022-11-07 19:00:00,86.0953
4d,78,2022-11-07 19:15:00,28.1967
4d,79,2022-11-07 19:30:00,14.7227
4d,80,2022-11-07 19:45:00,0.0
4d,81,2022-11-07 20:00:00,0.0
4d,82,2022-11-07 20:15:00,0.0
4d,83,2022-11-07 20:30:00,13.7633
4d,84,2022-11-07 20:45:00,0.0
4d,85,2022-11-07 21:00:00,0.0
4d,86,2022-11-07 21:15:00,37.4667
