forecast_horizon,step_index,forecast_timestamp,power_kw
2h,1,2020-11-17 00:00:00,168.658
2h,2,2020-11-17 00:15:00,169.1587
2h,3,2020-11-17 00:30:00,138.9613
2h,4,2020-11-17 00:45:00,125.9647
2h,5,2020-11-17 01:00:00,60.566
2h,6,2020-11-17 01:15:00,40.858
2h,7,2020-11-17 01:30:00,26.095
2h,8,2020-11-17 01:45:00,0.0
4h,1,2020-11-17 00:00:00,168.658
4h,2,2020-11-17 00:15:00,169.1587
4h,3,2020-11-17 00:30:00,138.9613
4h,4,2020-11-17 00:45:00,125.9647
4h,5,2020-11-17 01:00:00,60.566
4h,6,2020-11-17 01:15:00,40.858
4h,7,2020-11-17 01:30:00,26.095
4h,8,2020-11-17 01:45:00,0.0
4h,9,2020-11-17 02:00:00,0.0
4h,10,2020-11-17 02:15:00,30.53
4h,11,2020-11-17 02:30:00,48.8013
4h,12,2020-11-17 02:45:00,51.3079
4h,13,2020-11-17 03:00:00,43.9493
4h,14,2020-11-17 03:15:00,25.5113
4h,15,2020-11-17 03:30:00,15.65
4h,16,2020-11-17 03:45:00,0.0
1d,1,2020-11-17 00:00:00,168.658
1d,2,2020-11-17 00:15:00,169.1587
1d,3,2020-11-17 00:30:00,138.9613
1d,4,2020-11-17 00:45:00,125.9647
1d,5,2020-11-17 01:00:00,60.566
1d,6,2020-11-17 01:15:00,40.858
1d,7,2020-11-17 01:30:00,26.095
1d,8,2020-11-17 01:45:00,0.0
1d,9,2020-11-17 02:00:00,0.0
1d,10,2020-11-17 02:15:00,30.53
1d,11,2020-11-17 02:30:00,48.8013
1d,12,2020-11-17 02:45:00,51.3079
1d,13,2020-11-17 03:00:00,43.9493
1d,14,2020-11-17 03:15:00,25.5113
1d,15,2020-11-17 03:30:00,15.65
1d,16,2020-11-17 03:45:00,0.0
1d,17,2020-11-17 04:00:00,40.1333
1d,18,2020-11-17 04:15:00,40.3207
1d,19,2020-11-17 04:30:00,86.0541
1d,20,2020-11-17 04:45:00,157.7204
1d,21,2020-11-17 05:00:00,150.0633
1d,22,2020-11-17 05:15:00,108.2217
1d,23,2020-11-17 05:30:00,82.3907
1d,24,2020-11-17 05:45:00,0.0
1d,25,2020-11-17 06:00:00,0.0
1d,26,2020-11-17 06:15:00,22.3157
1d,27,2020-11-17 06:30:00,44.296
1d,28,2020-11-17 06:45:00,50.8479
1d,29,2020-11-17 07:00:00,46.0727
1d,30,2020-11-17 07:15:00,25.8867
1d,31,2020-11-17 07:30:00,22.082
1d,32,2020-11-17 07:45:00,4.77
1d,33,2020-11-17 08:00:00,0.0
1d,34,2020-11-17 08:15:00,0.0
1d,35,2020-11-17 08:30:00,0.0
1d,36,2020-11-17 08:45:00,0.0
1d,37,2020-11-17 09:00:00,0.0
1d,38,2020-11-17 09:15:00,0.0
1d,39,2020-11-17 09:30:00,0.0
1d,40,2020-11-17 09:45:00,0.0
1d,41,2020-11-17 10:00:00,0.0
1d,42,2020-11-17 10:15:00,0.0
1d,43,2020-11-17 10:30:00,0.0
1d,44,2020-11-17 10:45:00,0.0
1d,45,2020-11-17 11:00:00,0.0
1d,46,2020-11-17 11:15:00,0.0
1d,47,2020-11-17 11:30:00,19.7967
1d,48,2020-11-17 11:45:00,49.2693
1d,49,2020-11-17 12:00:00,92.8586
1d,50,2020-11-17 12:15:00,80.1733
1d,51,2020-11-17 12:30:00,80.9936
1d,52,2020-11-17 12:45:00,73.0183
1d,53,2020-11-17 13:00:00,35.662
1d,54,2020-11-17 13:15:00,10.04
1d,55,2020-11-17 13:30:00,0.0
1d,56,2020-11-17 13:45:00,0.0
1d,57,2020-11-17 14:00:00,0.0
1d,58,2020-11-17 14:15:00,0.0
1d,59,2020-11-17 14:30:00,0.0
1d,60,2020-11-17 14:45:00,0.0
1d,61,2020-11-17 15:00:00,0.0
1d,62,2020-11-17 15:15:00,0.0
1d,63,2020-11-17 15:30:00,0.0
1d,64,2020-11-17 15:45:00,25.8831
1d,65,2020-11-17 16:00:00,76.4687
1d,66,2020-11-17 16:15:00,91.8987
1d,67,2020-11-17 16:30:00,38.9457
1d,68,2020-11-17 16:45:00,23.2144
1d,69,2020-11-17 17:00:00,0.0
1d,70,2020-11-17 17:15:00,40.2537
1d,71,2020-11-17 17:30:00,40.384
1d,72,2020-11-17 17:45:00,40.5338
1d,73,2020-11-17 18:00:00,40.8413
1d,74,2020-11-17 18:15:00,40.932
1d,75,2020-11-17 18:30:00,74.5533
1d,76,2020-11-17 18:45:00,50.864
1d,77,2020-11-17 19:00:00,62.22
1d,78,2020-11-17 19:15:00,0.0
1d,79,2020-11-17 19:30:00,0.0
1d,80,2020-11-17 19:45:00,0.0
1d,81,2020-11-17 20:00:00,0.0
1d,82,2020-11-17 20:15:00,0.0
1d,83,2020-11-17 20:30:00,0.0
1d,84,2020-11-17 20:45:00,0.0
1d,85,2020-11-17 21:00:00,26.9233
1d,86,2020-11-17 21:15:00,40.4453
1d,87,2020-11-17 21:30:00,40.7679
1d,88,2020-11-17 21:45:00,87.1348
1d,89,2020-11-17 22:00:00,117.2187
1d,90,2020-11-17 22:15:00,39.9667
1d,91,2020-11-17 22:30:00,0.0
1d,92,2020-11-17 22:45:00,0.0
1d,93,2020-11-17 23:00:00,0.0
1d,94,2020-11-17 23:15:00,46.035
1d,95,2020-11-17 23:30:00,81.1888
1d,96,2020-11-17 23:45:00,89.1953
4d,1,2020-11-17 00:00:00,168.658
4d,2,2020-11-17 00:15:00,169.1587
4d,3,2020-11-17 00:30:00,138.9613
4d,4,2020-11-17 00:45:00,125.9647
4d,5,2020-11-17 01:00:00,60.566
4d,6,2020-11-17 01:15:00,40.858
4d,7,2020-11-17 01:30:00,26.095
4d,8,2020-11-17 01:45:00,0.0
4d,9,2020-11-17 02:00:00,0.0
4d,10,2020-11-17 02:15:00,30.53
4d,11,2020-11-17 02:30:00,48.8013
4d,12,2020-11-17 02:45:00,51.3079
4d,13,2020-11-17 03:00:00,43.9493
4d,14,2020-11-17 03:15:00,25.5113
4d,15,2020-11-17 03:30:00,15.65
4d,16,2020-11-17 03:45:00,0.0
4d,17,2020-11-17 04:00:00,40.1333
4d,18,2020-11-17 04:15:00,40.3207
4d,19,2020-11-17 04:30:00,86.0541
4d,20,2020-11-17 04:45:00,157.7204
4d,21,2020-11-17 05:00:00,150.0633
4d,22,2020-11-17 05:15:00,108.2217
4d,23,2020-11-17 05:30:00,82.3907
4d,24,2020-11-17 05:45:00,0.0
4d,25,2020-11-17 06:00:00,0.0
4d,26,2020-11-17 06:15:00,22.3157
4d,27,2020-11-17 06:30:00,44.296
4d,28,2020-11-17 06:45:00,50.8479
4d,29,2020-11-17 07:00:00,46.0727
4d,30,2020-11-17 07:15:00,25.8867
4d,31,2020-11-17 07:30:00,22.082
4d,32,2020-11-17 07:45:00,4.77
4d,33,2020-11-17 08:00:00,0.0
4d,34,2020-11-17 08:15:00,0.0
4d,35,2020-11-17 08:30:00,0.0
4d,36,2020-11-17 08:45:00,0.0
4d,37,2020-11-17 09:00:00,0.0
4d,38,2020-11-17 09:15:00,0.0
4d,39,2020-11-17 09:30:00,0.0
4d,40,2020-11-17 09:45:00,0.0
4d,41,2020-11-17 10:00:00,0.0
4d,42,2020-11-17 10:15:00,0.0
4d,43,2020-11-17 10:30:00,0.0
4d,44,2020-11-17 10:45:00,0.0
4d,45,2020-11-17 11:00:00,0.0
4d,46,2020-11-17 11:15:00,0.0
4d,47,2020-11-17 11:30:00,19.7967
4d,48,2020-11-17 11:45:00,49.2693
4d,49,2020-11-17 12:00:00,92.8586
4d,50,2020-11-17 12:15:00,80.1733
4d,51,2020-11-17 12:30:00,80.9936
4d,52,2020-11-17 12:45:00,73.0183
4d,53,2020-11-17 13:00:00,35.662
4d,54,2020-11-17 13:15:00,10.04
