forecast_horizon,step_index,forecast_timestamp,power_kw
2h,1,2023-12-13 05:15:00,0.0
2h,2,2023-12-13 05:30:00,0.0
2h,3,2023-12-13 05:45:00,0.0
2h,4,2023-12-13 06:00:00,0.0
2h,5,2023-12-13 06:15:00,0.0
2h,6,2023-12-13 06:30:00,0.0
2h,7,2023-12-13 06:45:00,0.0
2h,8,2023-12-13 07:00:00,0.0
4h,1,2023-12-13 05:15:00,0.0
4h,2,2023-12-13 05:30:00,0.0
4h,3,2023-12-13 05:45:00,0.0
4h,4,2023-12-13 06:00:00,0.0
4h,5,2023-12-13 06:15:00,0.0
4h,6,2023-12-13 06:30:00,0.0
4h,7,2023-12-13 06:45:00,0.0
4h,8,2023-12-13 07:00:00,0.0
4h,9,2023-12-13 07:15:00,0.0
4h,10,2023-12-13 07:30:00,0.0
4h,11,2023-12-13 07:45:00,0.0
4h,12,2023-12-13 08:00:00,0.0
4h,13,2023-12-13 08:15:00,0.0
4h,14,2023-12-13 08:30:00,0.0
4h,15,2023-12-13 08:45:00,0.0
4h,16,2023-12-13 09:00:00,0.0
1d,1,2023-12-13 05:15:00,0.0
1d,2,2023-12-13 05:30:00,0.0
1d,3,2023-12-13 05:45:00,0.0
1d,4,2023-12-13 06:00:00,0.0
1d,5,2023-12-13 06:15:00,0.0
1d,6,2023-12-13 06:30:00,0.0
1d,7,2023-12-13 06:45:00,0.0
1d,8,2023-12-13 07:00:00,0.0
1d,9,2023-12-13 07:15:00,0.0
1d,10,2023-12-13 07:30:00,0.0
1d,11,2023-12-13 07:45:00,0.0
1d,12,2023-12-13 08:00:00,0.0
1d,13,2023-12-13 08:15:00,0.0
1d,14,2023-12-13 08:30:00,0.0
1d,15,2023-12-13 08:45:00,0.0
1d,16,2023-12-13 09:00:00,0.0
1d,17,2023-12-13 09:15:00,0.0
1d,18,2023-12-13 09:30:00,0.0
1d,19,2023-12-13 09:45:00,0.0
1d,20,2023-12-13 10:00:00,0.0
1d,21,2023-12-13 10:15:00,0.0
1d,22,2023-12-13 10:30:00,0.0
1d,23,2023-12-13 10:45:00,0.0
1d,24,2023-12-13 11:00:00,0.0
1d,25,2023-12-13 11:15:00,0.0
1d,26,2023-12-13 11:30:00,0.0
1d,27,2023-12-13 11:45:00,0.0
1d,28,2023-12-13 12:00:00,0.0
1d,29,2023-12-13 12:15:00,0.0
1d,30,2023-12-13 12:30:00,0.0
1d,31,2023-12-13 12:45:00,0.0
1d,32,2023-12-13 13:00:00,0.0
1d,33,2023-12-13 13:15:00,0.0
1d,34,2023-12-13 13:30:00,0.0
1d,35,2023-12-13 13:45:00,0.0
1d,36,2023-12-13 14:00:00,0.0
1d,37,2023-12-13 14:15:00,0.0
1d,38,2023-12-13 14:30:00,0.0
1d,39,2023-12-13 14:45:00,0.0
1d,40,2023-12-13 15:00:00,0.0
1d,41,2023-12-13 15:15:00,0.0
1d,42,2023-12-13 15:30:00,0.0
1d,43,2023-12-13 15:45:00,0.0
1d,44,2023-12-13 16:00:00,0.0
1d,45,2023-12-13 16:15:00,0.0
1d,46,2023-12-13 16:30:00,0.0
1d,47,2023-12-13 16:45:00,0.0
1d,48,2023-12-13 17:00:00,0.0
1d,49,2023-12-13 17:15:00,0.0
1d,50,2023-12-13 17:30:00,0.0
1d,51,2023-12-13 17:45:00,0.0
1d,52,2023-12-13 18:00:00,0.0
1d,53,2023-12-13 18:15:00,0.0
1d,54,2023-12-13 18:30:00,0.0
1d,55,2023-12-13 18:45:00,0.0
1d,56,2023-12-13 19:00:00,0.0
1d,57,2023-12-13 19:15:00,0.0
1d,58,2023-12-13 19:30:00,0.0
1d,59,2023-12-13 19:45:00,0.0
1d,60,2023-12-13 20:00:00,0.0
1d,61,2023-12-13 20:15:00,0.0
1d,62,2023-12-13 20:30:00,0.0
1d,63,2023-12-13 20:45:00,0.0
1d,64,2023-12-13 21:00:00,0.0
1d,65,2023-12-13 21:15:00,0.0
1d,66,2023-12-13 21:30:00,0.0
1d,67,2023-12-13 21:45:00,0.0
1d,68,2023-12-13 22:00:00,0.0
1d,69,2023-12-13 22:15:00,0.0
1d,70,2023-12-13 22:30:00,0.0
1d,71,2023-12-13 22:45:00,0.0
1d,72,2023-12-13 23:00:00,0.0
1d,73,2023-12-13 23:15:00,0.0
1d,74,2023-12-13 23:30:00,0.0
1d,75,2023-12-13 23:45:00,0.0
1d,76,2023-12-14 00:00:00,0.0
1d,77,2023-12-14 00:15:00,0.0
1d,78,2023-12-14 00:30:00,0.0
1d,79,2023-12-14 00:45:00,0.0
1d,80,2023-12-14 01:00:00,0.0
1d,81,2023-12-14 01:15:00,0.0
1d,82,2023-12-14 01:30:00,0.0
1d,83,2023-12-14 01:45:00,0.0
1d,84,2023-12-14 02:00:00,0.0
1d,85,2023-12-14 02:15:00,0.0
1d,86,2023-12-14 02:30:00,0.0
1d,87,2023-12-14 02:45:00,0.0
1d,88,2023-12-14 03:00:00,0.0
1d,89,2023-12-14 03:15:00,0.0
1d,90,2023-12-14 03:30:00,0.0
1d,91,2023-12-14 03:45:00,0.0
1d,92,2023-12-14 04:00:00,0.0
1d,93,2023-12-14 04:15:00,0.0
1d,94,2023-12-14 04:30:00,0.0
1d,95,2023-12-14 04:45:00,0.0
1d,96,2023-12-14 05:00:00,0.0
4d,1,2023-12-13 05:15:00,0.0
4d,2,2023-12-13 05:30:00,0.0
4d,3,2023-12-13 05:45:00,0.0
4d,4,2023-12-13 06:00:00,0.0
4d,5,2023-12-13 06:15:00,0.0
4d,6,2023-12-13 06:30:00,0.0
4d,7,2023-12-13 06:45:00,0.0
4d,8,2023-12-13 07:00:00,0.0
4d,9,2023-12-13 07:15:00,0.0
4d,10,2023-12-13 07:30:00,0.0
4d,11,2023-12-13 07:45:00,0.0
4d,12,2023-12-13 08:00:00,0.0
4d,13,2023-12-13 08:15:00,0.0
4d,14,2023-12-13 08:30:00,0.0
4d,15,2023-12-13 08:45:00,0.0
4d,16,2023-12-13 09:00:00,0.0
4d,17,2023-12-13 09:15:00,0.0
4d,18,2023-12-13 09:30:00,0.0
4d,19,2023-12-13 09:45:00,0.0
4d,20,2023-12-13 10:00:00,0.0
4d,21,2023-12-13 10:15:00,0.0
4d,22,2023-12-13 10:30:00,0.0
