forecast_horizon,step_index,forecast_timestamp,power_kw
2h,1,2022-05-26 23:45:00,0.0
2h,2,2022-05-27 00:00:00,0.0
2h,3,2022-05-27 00:15:00,0.0
2h,4,2022-05-27 00:30:00,0.0
2h,5,2022-05-27 00:45:00,38.7533
2h,6,2022-05-27 01:00:00,46.582
2h,7,2022-05-27 01:15:00,46.8547
2h,8,2022-05-27 01:30:00,86.4609
4h,1,2022-05-26 23:45:00,0.0
4h,2,2022-05-27 00:00:00,0.0
4h,3,2022-05-27 00:15:00,0.0
4h,4,2022-05-27 00:30:00,0.0
4h,5,2022-05-27 00:45:00,38.7533
4h,6,2022-05-27 01:00:00,46.582
4h,7,2022-05-27 01:15:00,46.8547
4h,8,2022-05-27 01:30:00,86.4609
4h,9,2022-05-27 01:45:00,87.3487
4h,10,2022-05-27 02:00:00,113.4646
4h,11,2022-05-27 02:15:00,86.9907
4h,12,2022-05-27 02:30:00,150.5428
4h,13,2022-05-27 02:45:00,149.8887
4h,14,2022-05-27 03:00:00,132.8327
4h,15,2022-05-27 03:15:00,71.078
4h,16,2022-05-27 03:30:00,65.6285
1d,1,2022-05-26 23:45:00,0.0
1d,2,2022-05-27 00:00:00,0.0
1d,3,2022-05-27 00:15:00,0.0
1d,4,2022-05-27 00:30:00,0.0
1d,5,2022-05-27 00:45:00,38.7533
1d,6,2022-05-27 01:00:00,46.582
1d,7,2022-05-27 01:15:00,46.8547
1d,8,2022-05-27 01:30:00,86.4609
1d,9,2022-05-27 01:45:00,87.3487
1d,10,2022-05-27 02:00:00,113.4646
1d,11,2022-05-27 02:15:00,86.9907
1d,12,2022-05-27 02:30:00,150.5428
1d,13,2022-05-27 02:45:00,149.8887
1d,14,2022-05-27 03:00:00,132.8327
1d,15,2022-05-27 03:15:00,71.078
1d,16,2022-05-27 03:30:00,65.6285
1d,17,2022-05-27 03:45:00,38.066
1d,18,2022-05-27 04:00:00,51.8636
1d,19,2022-05-27 04:15:00,56.2547
1d,20,2022-05-27 04:30:00,56.6767
1d,21,2022-05-27 04:45:00,31.2175
1d,22,2022-05-27 05:00:00,57.1733
1d,23,2022-05-27 05:15:00,0.0
1d,24,2022-05-27 05:30:00,0.0
1d,25,2022-05-27 05:45:00,0.0
1d,26,2022-05-27 06:00:00,0.0
1d,27,2022-05-27 06:15:00,0.0
1d,28,2022-05-27 06:30:00,31.7287
1d,29,2022-05-27 06:45:00,71.4272
1d,30,2022-05-27 07:00:00,146.2856
1d,31,2022-05-27 07:15:00,111.2733
1d,32,2022-05-27 07:30:00,77.4989
1d,33,2022-05-27 07:45:00,54.5688
1d,34,2022-05-27 08:00:00,0.0
1d,35,2022-05-27 08:15:00,0.0
1d,36,2022-05-27 08:30:00,66.9033
1d,37,2022-05-27 08:45:00,87.4847
1d,38,2022-05-27 09:00:00,51.21
1d,39,2022-05-27 09:15:00,25.0011
1d,40,2022-05-27 09:30:00,0.0
1d,41,2022-05-27 09:45:00,0.0
1d,42,2022-05-27 10:00:00,0.0
1d,43,2022-05-27 10:15:00,0.0
1d,44,2022-05-27 10:30:00,0.0
