date,operator_id,station_id,connector_id,connector_status,current_a,voltage_v,power_w,report_time,grid_id,temperature_c,rainfall_mm,district_nev_penetration_rate,district_ev_sales,district_bev_ratio,district_operating_ev_ratio,is_major_holiday,has_major_event,is_workday,grid_area_km2,district_name,grid_total_charging_facilities,grid_slow_charging_facilities,grid_fast_charging_facilities,grid_super_charging_facilities,grid_super_charging_stations,grid_public_fast_charging_stations,grid_public_slow_charging_stations
2022-06-03,589179428,20190000000000000003,900200000000000052,1,91.940,330.500,30385.000,2022-06-03 00:00:00.000,L2FT01-FTJ016,24.00,5.000,0.666012,16605,0.435592,0.055345,0,0,1,0.4200,龙华区,23,23,0,0,0,0,1
2022-06-03,589179428,20190000000000000003,900200000000000052,1,68.350,337.473,23067.333,2022-06-03 00:15:00.000,L2FT01-FTJ016,24.00,5.000,0.666012,16605,0.435592,0.055345,0,0,1,0.4200,龙华区,23,23,0,0,0,0,1
2022-06-03,589179428,20190000000000000003,900200000000000052,1,43.982,339.683,14935.000,2022-06-03 00:30:00.000,L2FT01-FTJ016,24.00,5.000,0.666012,16605,0.435592,0.055345,0,0,1,0.4200,龙华区,23,23,0,0,0,0,1
2022-06-03,589179428,20190000000000000003,900200000000000040,1,150.190,354.900,53300.000,2022-06-03 00:45:00.000,L2FT01-FTJ016,24.00,5.000,0.666012,16605,0.435592,0.055345,0,0,1,0.4200,龙华区,23,23,0,0,0,0,1
2022-06-03,589179428,20190000000000000003,900200000000000032,1,129.806,307.421,39900.714,2022-06-03 01:00:00.000,L2FT01-FTJ016,24.78,5.000,0.666012,16605,0.435592,0.055345,0,0,1,0.4200,龙华区,23,23,0,0,0,0,1
2022-06-03,589179428,20190000000000000003,900200000000000040,1,122.629,361.273,44252.667,2022-06-03 01:00:00.000,L2FT01-FTJ016,24.78,5.000,0.666012,16605,0.435592,0.055345,0,0,1,0.4200,龙华区,23,23,0,0,0,0,1
2022-06-03,589179428,20190000000000000003,900200000000000056,1,119.995,397.950,47872.500,2022-06-03 01:00:00.000,L2FT01-FTJ016,24.78,5.000,0.666012,16605,0.435592,0.055345,0,0,1,0.4200,龙华区,23,23,0,0,0,0,1
2022-06-03,589179428,20190000000000000003,900200000000000032,1,129.878,310.067,40268.000,2022-06-03 01:15:00.000,L2FT01-FTJ016,24.78,5.000,0.666012,16605,0.435592,0.055345,0,0,1,0.4200,龙华区,23,23,0,0,0,0,1
2022-06-03,589179428,20190000000000000003,900200000000000040,1,95.441,374.973,35784.667,2022-06-03 01:15:00.000,L2FT01-FTJ016,24.78,5.000,0.666012,16605,0.435592,0.055345,0,0,1,0.4200,龙华区,23,23,0,0,0,0,1
2022-06-03,589179428,20190000000000000003,900200000000000056,1,134.034,416.453,55744.667,2022-06-03 01:15:00.000,L2FT01-FTJ016,24.78,5.000,0.666012,16605,0.435592,0.055345,0,0,1,0.4200,龙华区,23,23,0,0,0,0,1
2022-06-03,589179428,20190000000000000003,900200000000000040,1,68.868,388.207,26698.667,2022-06-03 01:30:00.000,L2FT01-FTJ016,24.78,5.000,0.666012,16605,0.435592,0.055345,0,0,1,0.4200,龙华区,23,23,0,0,0,0,1
