date,operator_id,station_id,connector_id,connector_status,current_a,voltage_v,power_w,report_time,grid_id,temperature_c,rainfall_mm,district_nev_penetration_rate,district_ev_sales,district_bev_ratio,district_operating_ev_ratio,is_major_holiday,has_major_event,is_workday,grid_area_km2,district_name,grid_total_charging_facilities,grid_slow_charging_facilities,grid_fast_charging_facilities,grid_super_charging_facilities,grid_super_charging_stations,grid_public_fast_charging_stations,grid_public_slow_charging_stations
2023-10-04,589179428,20190000000000000003,900200000000000037,1,20.390,354.500,7230.000,2023-10-04 00:00:00.000,L2FT01-FTJ029,12.00,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000049,1,121.651,309.011,37586.667,2023-10-04 00:00:00.000,L2FT01-FTJ029,12.00,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000052,1,20.000,393.600,7870.000,2023-10-04 00:00:00.000,L2FT01-FTJ029,12.00,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000037,1,71.425,362.020,25854.000,2023-10-04 00:15:00.000,L2FT01-FTJ029,12.00,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000049,1,121.390,310.393,37678.667,2023-10-04 00:15:00.000,L2FT01-FTJ029,12.00,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000052,1,60.650,476.233,28882.667,2023-10-04 00:15:00.000,L2FT01-FTJ029,12.00,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000037,1,71.390,363.133,25922.667,2023-10-04 00:30:00.000,L2FT01-FTJ029,12.00,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000049,1,121.390,311.367,37794.667,2023-10-04 00:30:00.000,L2FT01-FTJ029,12.00,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000052,1,63.500,476.220,30232.000,2023-10-04 00:30:00.000,L2FT01-FTJ029,12.00,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000037,1,71.390,364.093,25992.000,2023-10-04 00:45:00.000,L2FT01-FTJ029,12.00,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000049,1,121.390,313.480,38051.333,2023-10-04 00:45:00.000,L2FT01-FTJ029,12.00,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000052,1,63.530,476.120,30244.667,2023-10-04 00:45:00.000,L2FT01-FTJ029,12.00,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000052,1,63.500,476.267,30236.667,2023-10-04 01:00:00.000,L2FT01-FTJ029,12.78,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000049,1,121.397,314.640,38194.667,2023-10-04 01:00:00.000,L2FT01-FTJ029,12.78,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000042,1,132.927,308.009,40940.000,2023-10-04 01:00:00.000,L2FT01-FTJ029,12.78,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000037,1,71.390,366.347,26152.000,2023-10-04 01:00:00.000,L2FT01-FTJ029,12.78,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000037,1,71.390,367.373,26225.333,2023-10-04 01:15:00.000,L2FT01-FTJ029,12.78,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000042,1,132.890,309.873,41176.667,2023-10-04 01:15:00.000,L2FT01-FTJ029,12.78,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000049,1,118.503,317.053,37556.667,2023-10-04 01:15:00.000,L2FT01-FTJ029,12.78,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000052,1,63.500,476.289,30238.889,2023-10-04 01:15:00.000,L2FT01-FTJ029,12.78,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000037,1,71.397,368.367,26298.667,2023-10-04 01:30:00.000,L2FT01-FTJ029,12.78,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000042,1,124.506,310.440,38648.667,2023-10-04 01:30:00.000,L2FT01-FTJ029,12.78,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000049,1,30.425,327.883,9931.667,2023-10-04 01:30:00.000,L2FT01-FTJ029,12.78,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000037,1,58.837,370.173,21772.667,2023-10-04 01:45:00.000,L2FT01-FTJ029,12.78,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000042,1,121.300,312.233,37868.667,2023-10-04 01:45:00.000,L2FT01-FTJ029,12.78,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000037,1,20.290,372.200,7550.000,2023-10-04 02:00:00.000,L2FT01-FTJ029,13.50,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000042,1,121.300,313.580,38032.000,2023-10-04 02:00:00.000,L2FT01-FTJ029,13.50,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000042,1,121.300,314.407,38132.667,2023-10-04 02:15:00.000,L2FT01-FTJ029,13.50,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000042,1,94.128,321.038,29990.000,2023-10-04 02:30:00.000,L2FT01-FTJ029,13.50,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000030,1,180.060,310.675,56026.250,2023-10-04 05:45:00.000,L2FT01-FTJ029,14.90,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000030,1,191.700,312.507,59901.333,2023-10-04 06:00:00.000,L2FT01-FTJ029,15.00,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000052,1,102.027,398.500,40963.333,2023-10-04 06:00:00.000,L2FT01-FTJ029,15.00,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000030,1,181.247,314.127,56927.333,2023-10-04 06:15:00.000,L2FT01-FTJ029,15.00,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000052,1,149.850,407.467,61056.667,2023-10-04 06:15:00.000,L2FT01-FTJ029,15.00,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000057,1,81.723,346.017,28276.667,2023-10-04 06:15:00.000,L2FT01-FTJ029,15.00,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000030,1,154.887,314.573,48720.000,2023-10-04 06:30:00.000,L2FT01-FTJ029,15.00,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000052,1,149.890,422.200,63282.000,2023-10-04 06:30:00.000,L2FT01-FTJ029,15.00,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000057,1,81.690,347.267,28366.000,2023-10-04 06:30:00.000,L2FT01-FTJ029,15.00,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000052,1,140.323,442.100,61978.000,2023-10-04 06:45:00.000,L2FT01-FTJ029,15.00,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000057,1,81.690,349.767,28571.333,2023-10-04 06:45:00.000,L2FT01-FTJ029,15.00,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000030,1,112.069,316.183,35375.000,2023-10-04 06:45:00.000,L2FT01-FTJ029,15.00,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000048,1,67.557,351.433,23736.667,2023-10-04 06:45:00.000,L2FT01-FTJ029,15.00,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000030,1,165.035,311.840,51461.000,2023-10-04 07:00:00.000,L2FT01-FTJ029,14.90,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000048,1,55.674,353.847,19706.000,2023-10-04 07:00:00.000,L2FT01-FTJ029,14.90,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000052,1,59.010,452.513,26695.333,2023-10-04 07:00:00.000,L2FT01-FTJ029,14.90,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000057,1,50.104,351.038,17642.500,2023-10-04 07:00:00.000,L2FT01-FTJ029,14.90,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000030,1,164.890,313.227,51645.333,2023-10-04 07:15:00.000,L2FT01-FTJ029,14.90,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000048,1,25.863,351.900,9098.667,2023-10-04 07:15:00.000,L2FT01-FTJ029,14.90,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000052,1,11.608,452.233,5248.333,2023-10-04 07:15:00.000,L2FT01-FTJ029,14.90,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000030,1,161.908,315.413,51070.000,2023-10-04 07:30:00.000,L2FT01-FTJ029,14.90,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000048,1,19.372,352.787,6831.333,2023-10-04 07:30:00.000,L2FT01-FTJ029,14.90,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000030,1,152.739,318.773,48640.667,2023-10-04 07:45:00.000,L2FT01-FTJ029,14.90,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000048,1,13.390,354.080,4742.000,2023-10-04 07:45:00.000,L2FT01-FTJ029,14.90,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000030,1,28.124,327.111,9194.444,2023-10-04 08:00:00.000,L2FT01-FTJ029,14.60,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000034,1,76.307,367.154,28003.077,2023-10-04 08:30:00.000,L2FT01-FTJ029,14.60,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000034,1,70.784,386.327,27320.667,2023-10-04 08:45:00.000,L2FT01-FTJ029,14.60,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000034,1,33.311,398.320,13256.000,2023-10-04 09:00:00.000,L2FT01-FTJ029,14.12,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000056,1,93.412,354.540,33116.000,2023-10-04 09:00:00.000,L2FT01-FTJ029,14.12,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000034,1,24.510,403.500,9890.000,2023-10-04 09:15:00.000,L2FT01-FTJ029,14.12,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000056,1,89.024,354.180,31528.667,2023-10-04 09:15:00.000,L2FT01-FTJ029,14.12,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000056,1,85.132,355.840,30291.333,2023-10-04 09:30:00.000,L2FT01-FTJ029,14.12,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000056,1,71.525,356.320,25490.000,2023-10-04 09:45:00.000,L2FT01-FTJ029,14.12,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000056,1,43.533,356.193,15502.857,2023-10-04 10:00:00.000,L2FT01-FTJ029,13.50,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000048,1,35.335,341.282,12057.273,2023-10-04 12:15:00.000,L2FT01-FTJ029,12.00,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000048,1,35.584,345.940,12307.333,2023-10-04 12:30:00.000,L2FT01-FTJ029,12.00,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000039,1,50.811,371.762,19165.385,2023-10-04 12:45:00.000,L2FT01-FTJ029,12.00,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000048,1,35.590,349.687,12442.667,2023-10-04 12:45:00.000,L2FT01-FTJ029,12.00,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000039,1,53.500,388.800,20796.429,2023-10-04 13:00:00.000,L2FT01-FTJ029,11.22,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000048,1,35.590,352.267,12535.333,2023-10-04 13:00:00.000,L2FT01-FTJ029,11.22,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000048,1,35.590,354.073,12599.333,2023-10-04 13:15:00.000,L2FT01-FTJ029,11.22,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000037,1,149.814,314.262,47079.231,2023-10-04 13:30:00.000,L2FT01-FTJ029,11.22,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
2023-10-04,589179428,20190000000000000003,900200000000000048,1,35.590,356.173,12675.333,2023-10-04 13:30:00.000,L2FT01-FTJ029,11.22,0.000,0.666012,16605,0.435592,0.055345,0,0,1,0.3000,盐田区,18,18,0,0,0,0,1
